Contrato,Idade,Sexo,Valor_Renda,UF_Cliente,Perc_Juros,Prazo_Emprestimo,Data_Contratacao,Prazo_Restante,VL_Emprestimo,VL_Emprestimo_ComJuros,QT_Total_Parcelas_Pagas,QT_Total_Parcelas_Pagas_EmDia,QT_Total_Parcelas_Pagas_EmAtraso,Qt_Renegociacao,Estado_Civil,Escolaridade,Possui_Patrimonio,VL_Patrimonio,QT_Parcelas_Atraso,QT_Dias_Atraso,Saldo_Devedor,Total_Pago,Possivel_Fraude
322013068715,21,M,1444.44,BA,20.0000,200,2021-10-26,221,120000.00,138000.00,24,18,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,134975.97,10857.76,Nao
322030084715,39,F,5200.00,MA,19.0000,190,2022-01-08,185,100000.00,115000.00,17,10,0,2,SOLTEIRO(A),NULL,N,0.00,4,103,113789.07,6631.32,Nao
321989108715,42,M,10000.00,MA,15.0000,150,2021-07-19,125,130000.00,149500.00,3,0,0,1,SOLTEIRO(A),NULL,N,0.00,25,741,148526.76,3016.26,Sim
322090055715,67,M,9800.00,SP,15.0000,180,2022-11-14,225,500000.00,575000.00,1,1,0,0,CASADO (A),NULL,N,0.00,11,315,578190.15,3222.00,Sim
321952344715,45,F,1400.00,CE,24.0000,180,2021-01-28,149,60000.00,69000.00,33,20,1,1,CASADO (A),NULL,N,0.00,0,NULL,64490.25,13107.00,Nao
321964987715,28,M,3000.00,SP,10.0000,100,2021-03-31,80,30000.00,34500.00,2,1,1,0,OUTRO,NULL,N,0.00,28,833,33009.95,672.77,Sim
322042683715,24,M,2500.00,BA,21.0000,50,2022-03-14,34,17000.00,19550.00,18,15,0,3,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,6619.36,14711.82,Nao
322017990715,38,F,2000.00,BA,21.0000,50,2021-11-23,29,15000.00,17250.00,2,0,2,3,CASADO (A),Nenhum,N,0.00,22,680,17980.70,669.13,Sim
322073978715,38,M,4000.00,SP,20.0000,200,2022-08-27,225,300000.00,345000.00,6,2,3,3,CASADO (A),NULL,N,0.00,5,133,357137.90,6803.28,Sim
321984386715,38,M,6000.00,RJ,18.0000,100,2021-07-09,84,40000.00,46000.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,27,802,47866.28,484.00,Sim
322013906715,28,F,3800.00,MG,18.0000,60,2021-10-29,76,25000.00,28750.00,10,6,3,1,SOLTEIRO(A),NULL,N,0.00,14,406,25085.58,4980.44,Sim
322094984715,34,F,7000.00,MA,7.0000,70,2022-12-07,64,60000.00,69000.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,9,251,63610.55,917.16,Sim
322074162715,63,M,3500.00,PE,19.0000,190,2022-08-29,185,100000.00,115000.00,1,1,0,1,CASADO (A),NULL,N,0.00,13,376,119823.05,368.30,Sim
321951824715,45,M,2200.00,SP,21.0000,60,2021-01-27,30,35000.00,40250.00,31,2,27,3,SOLTEIRO(A),NULL,N,0.00,0,NULL,8373.54,36126.44,Nao
322041754715,26,F,1500.00,RS,25.0000,200,2022-03-09,185,100000.00,115000.00,2,2,0,1,SOLTEIRO(A),Nenhum,N,0.00,18,529,125514.89,760.00,Sim
322048801715,29,M,4600.00,GO,20.0000,100,2022-04-13,85,30000.00,34500.00,19,11,0,0,CASADO (A),Nenhum,N,0.00,0,NULL,29403.02,7489.26,Nao
322060800715,42,F,7532.00,SP,21.0000,60,2022-06-18,49,15000.00,17250.00,8,2,1,0,SOLTEIRO(A),Nenhum,N,0.00,9,251,16099.89,2567.38,Sim
322070920715,50,F,7000.00,PI,20.0000,95,2022-08-11,82,40000.00,46000.00,2,2,0,0,VIÚVO(A),NULL,N,0.00,13,376,47645.88,1018.88,Sim
322052021715,47,F,5000.00,BA,25.0000,200,2022-04-30,185,100000.00,115000.00,18,18,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,119159.96,7817.99,Nao
321979474715,60,F,15000.00,SC,18.0000,170,2021-06-10,179,120000.00,138000.00,29,1,1,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,129669.29,17249.35,Nao
322004249715,21,M,1400.00,SP,13.0000,60,2021-09-20,38,13000.00,14950.00,15,10,2,3,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,3275.45,12585.54,Nao
321949104715,55,F,3500.00,SP,18.0000,60,2021-01-15,35,9000.00,10350.00,14,9,0,2,VIÚVO(A),NULL,N,0.00,20,589,8244.90,2787.10,Sim
322051161715,34,M,4000.00,SE,26.0000,240,2022-04-27,227,220000.00,253000.00,7,6,0,0,SOLTEIRO(A),NULL,N,0.00,11,315,272299.09,8747.26,Sim
322046981715,41,M,3600.00,SC,18.0000,100,2022-04-09,84,25000.00,28750.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,18,529,29609.31,297.50,Sim
322014048715,49,M,1600.00,SP,7.0000,80,2021-10-29,64,30000.00,34500.00,4,1,1,1,SOLTEIRO(A),Nenhum,N,0.00,17,498,30780.01,1605.00,Sim
321994010715,29,M,2500.00,RS,13.0000,60,2021-08-06,38,15000.00,17250.00,3,3,0,1,OUTRO,NULL,N,0.00,24,708,16664.44,862.50,Sim
321986919715,30,M,5000.00,SP,19.0000,190,2021-07-09,221,180000.00,207000.00,2,2,0,1,SOLTEIRO(A),NULL,N,0.00,26,771,215367.85,1325.88,Sim
321959318715,47,M,5000.00,RS,19.0000,190,2021-02-27,175,160000.00,184000.00,3,1,2,2,OUTRO,NULL,N,0.00,29,862,189968.90,1795.35,Sim
321997255715,59,M,5800.00,SP,18.0000,130,2021-08-19,107,80000.00,92000.00,27,15,5,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,80214.75,16725.23,Nao
322005737715,38,M,5000.00,SP,21.0000,55,2021-09-24,33,30000.00,34500.00,26,4,3,3,SOLTEIRO(A),NULL,N,0.00,0,NULL,8695.02,28607.96,Nao
321992889715,29,M,1500.00,SP,17.0000,36,2021-08-02,13,3000.00,3450.00,15,13,0,0,OUTRO,NULL,N,0.00,0,NULL,0.00,3801.99,Nao
322018782715,32,M,2600.00,MG,20.0000,200,2021-11-19,221,200000.00,230000.00,1,1,0,1,CASADO (A),NULL,N,0.00,23,680,241946.82,710.00,Sim
321952105715,69,M,3770.00,AL,24.0000,30,2021-01-28,4,3000.00,3450.00,12,9,2,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,0.00,3885.34,Nao
321985052715,35,M,4000.00,SP,13.0000,60,2021-06-30,34,18000.00,20700.00,1,1,0,1,OUTRO,NULL,N,0.00,27,802,20729.93,344.99,Sim
322097915715,39,F,4000.00,SC,19.0000,190,2022-12-22,221,250000.00,287500.00,6,1,1,1,SOLTEIRO(A),NULL,N,0.00,5,133,294656.01,5524.50,Sim
321963940715,35,M,3700.00,SP,18.0000,90,2021-04-20,80,50000.00,57500.00,12,2,2,3,SOLTEIRO(A),Nenhum,N,0.00,17,498,46144.98,7475.90,Sim
322030494715,35,F,3500.00,PI,18.0000,90,2022-01-10,76,30000.00,34500.00,2,1,0,2,SOLTEIRO(A),NULL,N,0.00,20,589,35350.82,805.32,Sim
322023159715,46,F,2500.00,SP,20.0000,36,2021-12-06,35,10000.00,11500.00,3,3,0,0,SOLTEIRO(A),Nenhum,N,0.00,20,589,11456.16,1016.64,Sim
322097156715,38,M,2500.00,BA,21.0000,80,2022-12-20,76,40000.00,46000.00,10,4,3,1,CASADO (A),Nenhum,N,0.00,0,NULL,43959.78,4974.92,Nao
322045947715,43,M,4500.00,PA,25.0000,200,2022-03-30,227,180000.00,207000.00,4,2,1,1,SOLTEIRO(A),NULL,N,0.00,15,435,225068.95,2888.40,Sim
322087449715,34,M,10000.00,MA,16.0000,60,2022-10-31,75,70000.00,80500.00,11,8,1,0,CASADO (A),NULL,N,0.00,1,41,66930.97,15107.47,Nao
321981624715,22,M,3000.00,MG,20.0000,200,2021-06-21,221,220000.00,253000.00,2,0,0,3,SOLTEIRO(A),Nenhum,N,0.00,27,833,265455.55,1562.00,Sim
321981461715,44,M,4300.00,SP,13.0000,48,2021-06-17,40,9000.00,10350.00,29,8,0,1,OUTRO,NULL,N,0.00,0,NULL,4096.39,7055.47,Nao
322052950715,24,M,2000.00,MS,23.0000,60,2022-05-06,66,25000.00,28750.00,18,14,0,2,OUTRO,NULL,N,0.00,0,NULL,15172.67,17411.44,Nao
322029748715,41,F,9000.00,GO,20.0000,200,2022-01-10,225,500000.00,575000.00,1,1,0,2,DIVORCIADO,NULL,N,0.00,21,617,603939.90,1775.00,Sim
322081391715,68,F,4500.00,RJ,20.0000,200,2022-09-30,225,350000.00,402500.00,1,1,0,1,CASADO (A),NULL,N,0.00,12,344,423739.33,1313.65,Sim
321948192715,22,F,1500.00,GO,24.0000,36,2021-01-12,8,4000.00,4600.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,33,981,5075.15,142.22,Sim
322080320715,44,F,3000.00,MG,19.0000,190,2022-09-27,185,100000.00,115000.00,2,1,1,2,SOLTEIRO(A),NULL,N,0.00,11,315,119663.42,776.92,Sim
322097343715,30,M,2500.00,RS,9.0000,55,2022-12-20,44,8000.00,9200.00,5,2,0,2,OUTRO,NULL,N,0.00,6,194,7957.98,800.00,Nao
321993022715,42,M,8600.00,BA,20.0000,150,2021-08-09,129,400000.00,460000.00,27,0,13,2,CASADO (A),Nenhum,N,0.00,0,NULL,249655.56,238254.65,Nao
321953323715,40,M,5800.00,SP,22.0000,180,2021-02-02,225,200000.00,230000.00,31,31,0,8,SOLTEIRO(A),NULL,N,0.00,0,NULL,60841.42,142643.90,Nao
322033516715,38,F,10000.00,MG,23.0000,60,2022-01-25,42,16000.00,18400.00,21,3,6,1,CASADO (A),Ensino Médio,N,0.00,0,NULL,13032.09,7424.25,Nao
322072439715,29,M,3600.00,SC,20.0000,200,2022-08-19,193,100000.00,115000.00,1,1,0,2,SOLTEIRO(A),NULL,N,0.00,13,376,120777.93,355.00,Sim
321962625715,31,M,3200.00,MG,18.0000,90,2021-03-18,76,30000.00,34500.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,31,924,35489.36,402.66,Sim
322096874715,36,F,2500.00,CE,20.0000,200,2022-12-18,221,220000.00,253000.00,9,9,0,1,SOLTEIRO(A),NULL,N,0.00,2,41,259215.83,7029.00,Nao
322083688715,46,F,6500.00,SP,17.0000,75,2022-10-13,64,40000.00,46000.00,12,1,5,2,CASADO (A),NULL,N,0.00,1,11,40934.94,5934.62,Nao
322072354715,20,F,1650.00,SP,18.0000,60,2022-08-19,60,50000.00,57500.00,13,5,3,5,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,13084.40,26422.41,Nao
322067842715,29,F,4000.00,PR,23.0000,60,2022-07-26,51,8000.00,9200.00,9,2,2,1,SOLTEIRO(A),NULL,N,0.00,6,194,8516.83,1509.87,Nao
322019771715,26,M,5800.00,PR,21.0000,60,2021-12-06,42,15000.00,17250.00,23,23,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,11377.57,7475.70,Nao
322016230715,30,M,2500.00,SP,21.0000,45,2021-11-10,25,12000.00,13800.00,6,6,0,0,SOLTEIRO(A),NULL,N,0.00,18,529,13029.29,1967.99,Sim
321978681715,45,M,4000.00,SP,21.0000,50,2021-06-02,34,15000.00,17250.00,28,12,9,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,10217.90,9401.23,Nao
322065046715,32,M,3000.00,RS,23.0000,200,2022-07-11,193,100000.00,115000.00,1,1,0,1,CASADO (A),NULL,N,0.00,15,435,124177.05,390.83,Sim
321951329715,35,F,2500.00,MT,13.0000,60,2021-01-25,33,11000.00,12650.00,31,29,2,2,CASADO (A),Nenhum,N,0.00,0,NULL,2773.25,10954.43,Nao
321954172715,35,F,6000.00,BA,18.0000,100,2021-02-05,79,45000.00,51750.00,33,11,4,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,35879.99,19711.88,Nao
322060256715,44,F,14000.00,GO,22.0000,200,2022-06-20,225,300000.00,345000.00,17,0,0,1,CASADO (A),NULL,N,0.00,0,NULL,350385.00,20244.34,Nao
322046593715,36,F,5000.00,PB,25.0000,200,2022-04-01,185,100000.00,115000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,18,529,125894.82,380.00,Sim
322073418715,21,M,2000.00,SP,21.0000,45,2022-08-25,31,14000.00,16100.00,15,5,1,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,11480.07,5801.17,Nao
322097026715,64,M,5000.00,RJ,20.0000,100,2022-12-19,94,35000.00,40250.00,3,2,0,0,OUTRO,NULL,N,0.00,8,225,41273.32,1291.83,Sim
321975886715,55,F,3000.00,MG,20.0000,200,2021-05-20,179,80000.00,92000.00,20,15,0,0,SOLTEIRO(A),NULL,N,0.00,10,284,87312.66,11080.22,Sim
322045830715,20,M,1600.00,MG,21.0000,60,2022-03-29,43,7000.00,8050.00,13,10,2,2,SOLTEIRO(A),NULL,N,0.00,6,162,5208.99,3582.88,Sim
322009053715,38,M,7000.00,RJ,15.0000,200,2021-10-08,225,400000.00,460000.00,12,7,3,0,SOLTEIRO(A),NULL,N,0.00,13,376,437365.60,28006.29,Sim
321992200715,27,F,3500.00,RJ,21.0000,80,2021-07-29,85,30000.00,34500.00,3,1,2,4,SOLTEIRO(A),Nenhum,N,0.00,23,680,35833.24,1091.25,Sim
322055746715,22,M,2000.00,BA,21.0000,45,2022-05-23,29,20000.00,23000.00,1,0,1,0,SOLTEIRO(A),NULL,N,0.00,17,498,24426.34,546.66,Sim
322008176715,33,M,4000.00,SC,20.0000,130,2021-10-06,107,130000.00,149500.00,25,18,4,3,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,111854.50,48460.33,Nao
322076962715,39,M,4200.00,CE,20.0000,200,2022-09-12,193,100000.00,115000.00,10,5,3,3,DIVORCIADO,NULL,N,0.00,1,11,117452.97,3593.70,Nao
321997050715,33,M,3000.00,MG,18.0000,100,2021-08-18,79,50000.00,57500.00,27,2,3,0,CASADO (A),NULL,N,0.00,0,NULL,43435.01,16806.47,Nao
322094468715,31,F,2500.00,PR,20.0000,200,2022-12-03,198,100000.00,115000.00,10,5,2,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,117449.72,3576.39,Nao
321946877715,45,F,3500.00,RS,19.5116,50,2021-01-07,31,10000.00,11500.00,40,33,2,38,SOLTEIRO(A),NULL,N,0.00,0,NULL,0.00,13599.94,Nao
322046247715,23,F,1212.00,PA,24.0000,20,2022-03-31,8,3000.00,3450.00,4,2,2,0,CASADO (A),NULL,N,0.00,15,435,3197.39,770.60,Sim
322029620715,48,F,1700.00,GO,20.0000,200,2022-01-06,221,150000.00,172500.00,22,7,3,1,DIVORCIADO,NULL,N,0.00,0,NULL,169796.92,13249.80,Nao
321967937715,31,M,6500.00,CE,18.0000,60,2021-04-19,39,28000.00,32200.00,1,1,0,0,SOLTEIRO(A),Nenhum,N,0.00,30,894,33717.80,560.00,Sim
322042021715,81,M,2000.00,PI,21.0000,48,2022-03-14,40,15000.00,17250.00,2,1,0,1,SOLTEIRO(A),Nenhum,N,0.00,18,529,17744.68,768.76,Sim
322067840715,28,M,3000.00,CE,21.0000,50,2022-07-26,51,15000.00,17250.00,14,14,0,0,SOLTEIRO(A),NULL,N,0.00,1,11,13295.90,5209.40,Nao
321978170715,66,M,2300.00,SP,18.0000,80,2021-05-31,82,25000.00,28750.00,2,2,0,0,CASADO (A),NULL,N,0.00,27,802,29551.03,753.76,Sim
321991829715,38,M,8000.00,SP,19.0000,190,2021-07-28,179,100000.00,115000.00,25,2,4,4,SOLTEIRO(A),NULL,N,0.00,2,284,109480.75,8718.19,Nao
322060930715,33,F,1500.00,MA,18.0000,30,2022-06-20,19,10000.00,11500.00,17,1,5,3,SOLTEIRO(A),NULL,N,0.00,0,NULL,2745.33,9538.00,Nao
321960120715,44,F,2000.00,MA,20.0000,60,2021-03-05,36,25000.00,28750.00,2,1,1,2,VIÚVO(A),NULL,N,0.00,30,894,30429.33,610.26,Sim
322036886715,35,F,1200.00,MA,21.0000,60,2022-02-17,60,25000.00,28750.00,1,1,0,1,CASADO (A),NULL,N,0.00,20,589,30441.49,299.99,Sim
321973166715,33,F,2600.00,MS,21.0000,80,2021-05-08,80,60000.00,69000.00,17,1,6,4,OUTRO,Nenhum,N,0.00,13,498,61176.76,12702.33,Sim
321984365715,24,M,3100.00,MA,21.0000,80,2021-06-29,84,40000.00,46000.00,28,27,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,34735.02,14682.21,Nao
322033469715,31,F,3800.00,MS,17.0000,36,2022-01-25,19,5000.00,5750.00,1,1,0,2,SOLTEIRO(A),NULL,N,0.00,20,589,5980.88,168.05,Sim
322064424715,31,M,2000.00,BA,18.0000,30,2022-07-07,16,10000.00,11500.00,1,1,0,1,SOLTEIRO(A),Nenhum,N,0.00,15,435,11871.48,402.02,Sim
322074346715,51,F,2000.00,RS,20.0000,100,2022-08-30,91,50000.00,57500.00,0,0,0,1,SOLTEIRO(A),Nenhum,N,0.00,14,406,60500.00,0.00,Sim
321995362715,44,M,4500.00,SP,16.0000,180,2021-08-11,221,160000.00,184000.00,1,1,0,1,OUTRO,NULL,N,0.00,24,708,187171.14,817.76,Sim
322012048715,44,M,2500.00,MG,24.0000,240,2021-10-22,221,150000.00,172500.00,6,0,3,1,SOLTEIRO(A),NULL,N,0.00,19,559,183430.00,4705.65,Sim
322049141715,20,F,5000.00,SC,24.0000,25,2022-04-16,10,5000.00,5750.00,2,2,0,0,SOLTEIRO(A),NULL,N,0.00,17,498,6081.77,514.16,Sim
322045144715,49,F,3000.00,MG,16.0000,30,2022-03-28,12,25000.00,28750.00,6,2,0,2,CASADO (A),NULL,N,0.00,13,376,25195.02,4542.39,Sim
322000011715,35,F,2800.00,MG,20.0000,60,2021-08-30,40,14000.00,16100.00,25,25,0,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,9963.45,7453.82,Nao
322071182715,35,M,4000.00,RJ,24.0000,20,2022-08-12,17,4000.00,4600.00,13,10,0,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,781.33,4363.35,Nao
322024810715,40,M,2000.00,SP,18.0000,100,2021-12-13,89,25000.00,28750.00,21,19,1,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,23498.75,6559.18,Nao
322033202715,26,F,2000.00,AL,7.0000,80,2022-01-24,64,60000.00,69000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,20,589,64304.56,625.79,Sim
322010082715,24,F,2101.50,SP,18.0000,48,2021-10-18,28,10000.00,11500.00,6,2,0,0,SOLTEIRO(A),NULL,N,0.00,19,559,10691.16,1500.00,Sim
322078032715,35,M,15000.00,SP,17.0000,140,2022-09-15,143,250000.00,287500.00,3,1,2,2,SOLTEIRO(A),NULL,N,0.00,11,315,292337.11,3842.65,Sim
321963759715,40,F,6300.00,PE,24.0000,36,2021-03-30,11,6000.00,6900.00,12,11,1,2,CASADO (A),Nenhum,N,0.00,0,NULL,0.02,4357.77,Nao
322048659715,42,M,4600.00,BA,17.0000,140,2022-04-13,125,120000.00,138000.00,19,6,1,2,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,90424.61,78826.83,Nao
322008793715,35,M,1900.00,MG,20.0000,200,2021-10-09,221,130000.00,149500.00,1,1,0,1,CASADO (A),NULL,N,0.00,24,708,157283.75,461.50,Sim
322075571715,35,M,5000.00,RS,22.0000,80,2022-09-03,91,50000.00,57500.00,2,2,0,2,CASADO (A),NULL,N,0.00,12,344,60744.20,912.50,Sim
321950553715,57,M,5000.00,SP,18.0000,70,2021-01-21,45,28000.00,32200.00,5,3,0,1,CASADO (A),NULL,N,0.00,28,833,31764.42,2428.37,Sim
321972931715,61,M,60000.00,SP,18.0000,60,2021-05-07,34,100000.00,115000.00,30,17,1,2,CASADO (A),NULL,S,0.00,0,NULL,47533.19,83202.22,Nao
321991761715,29,F,3000.00,BA,21.0000,40,2021-07-28,13,12000.00,13800.00,25,2,6,3,OUTRO,NULL,N,0.00,0,NULL,2831.83,12325.78,Nao
322054523715,20,M,2500.00,MG,23.0000,60,2022-05-16,46,10000.00,11500.00,3,1,2,3,SOLTEIRO(A),Nenhum,N,0.00,15,468,12009.38,649.66,Sim
321963360715,57,F,8000.00,MS,14.0000,40,2021-03-22,9,70000.00,80500.00,3,0,0,0,CASADO (A),NULL,N,0.00,29,862,77895.23,6130.94,Sim
322081373715,34,M,3000.00,PA,17.0000,75,2022-09-30,64,50000.00,57500.00,8,2,1,2,OUTRO,NULL,N,0.00,3,103,53653.42,4928.97,Nao
321986531715,60,F,3500.00,MG,20.0000,200,2021-07-07,221,180000.00,207000.00,3,2,0,1,CASADO (A),NULL,N,0.00,24,708,216499.44,1917.00,Sim
321998313715,35,M,4000.00,PR,20.0000,190,2021-08-23,225,250000.00,287500.00,27,23,2,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,277281.00,26629.17,Nao
322057768715,47,F,8000.00,SC,24.0000,240,2022-05-31,225,500000.00,575000.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,16,468,624067.13,2604.00,Sim
321953770715,30,F,4500.00,MA,14.0000,120,2021-02-22,125,130000.00,149500.00,1,0,0,0,SOLTEIRO(A),NULL,N,0.00,32,953,148674.91,1245.79,Sim
322032377715,42,M,18000.00,PR,20.0000,150,2022-01-19,129,220000.00,253000.00,22,3,0,1,DIVORCIADO,Nenhum,N,0.00,0,NULL,243287.37,24462.31,Nao
322081462715,35,M,10000.00,RS,20.0000,200,2022-09-30,225,420000.00,483000.00,1,1,0,1,UNIÃO ESTAVEL,NULL,S,0.00,11,315,507362.72,1491.00,Sim
322081370715,33,M,4000.00,SP,7.0000,75,2022-09-30,64,60000.00,69000.00,13,4,1,0,OUTRO,NULL,N,0.00,0,NULL,53071.74,11145.66,Nao
321972409715,24,F,4500.00,PA,21.0000,80,2021-05-05,76,46000.00,52900.00,2,2,0,1,SOLTEIRO(A),NULL,N,0.00,28,833,55170.52,1115.50,Sim
322045700715,43,F,2500.00,SP,23.0000,36,2022-04-08,28,10000.00,11500.00,2,2,0,1,CASADO (A),Nenhum,N,0.00,17,529,11953.16,698.64,Sim
322057834715,46,M,3558.00,MG,18.0000,35,2022-06-01,19,14000.00,16100.00,17,6,2,4,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,4929.08,12299.09,Nao
322018422715,52,F,1200.00,BA,18.0000,100,2021-11-19,76,30000.00,34500.00,24,19,1,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,27132.01,9149.54,Nao
321995089715,59,M,2500.00,MG,20.0000,200,2021-08-10,179,65000.00,74750.00,3,1,1,1,CASADO (A),Nenhum,N,0.00,24,708,78014.98,942.45,Sim
322091806715,42,M,4400.00,SP,22.0000,100,2022-11-23,91,30000.00,34500.00,7,1,2,1,CASADO (A),NULL,N,0.00,5,133,35442.14,1581.20,Sim
322078766715,29,M,5000.00,PB,18.0000,100,2022-09-19,89,70000.00,80500.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,13,376,83173.05,671.99,Sim
321958657715,24,M,3600.00,SP,19.0000,190,2021-02-26,225,300000.00,345000.00,0,0,0,3,SOLTEIRO(A),NULL,N,0.00,31,924,359979.00,0.00,Sim
322030754715,32,M,2900.00,SP,16.0000,100,2022-01-15,89,80000.00,92000.00,17,2,4,2,SOLTEIRO(A),NULL,N,0.00,2,41,77538.70,16884.85,Nao
322047585715,35,F,2500.00,SP,21.0000,50,2022-04-07,34,15000.00,17250.00,3,1,2,1,DIVORCIADO,NULL,N,0.00,16,468,17631.61,1136.64,Sim
322024407715,36,F,5000.00,PE,22.0000,200,2021-12-11,179,60000.00,69000.00,11,10,0,1,SOLTEIRO(A),NULL,N,0.00,12,344,69908.20,4100.20,Sim
322010899715,23,F,2000.00,PE,22.0000,200,2021-10-18,179,60000.00,69000.00,7,3,2,0,SOLTEIRO(A),NULL,N,0.00,18,529,71483.88,2590.52,Sim
322070454715,28,F,3500.00,MG,18.0000,100,2022-08-10,85,80000.00,92000.00,15,11,3,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,80920.02,14624.95,Nao
321962948715,22,M,1400.00,AL,21.0000,60,2021-04-07,34,8000.00,9200.00,8,6,2,2,SOLTEIRO(A),NULL,N,0.00,22,649,8675.87,1364.54,Sim
322066278715,27,M,3500.00,SP,21.0000,45,2022-07-18,29,15000.00,17250.00,16,11,4,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,11891.36,6624.32,Nao
321960243715,36,M,5000.00,GO,18.0000,100,2021-03-05,80,40000.00,46000.00,3,3,0,0,SOLTEIRO(A),NULL,N,0.00,29,862,46172.03,1428.00,Sim
322085012715,40,F,6700.00,SP,21.0000,60,2022-10-19,49,30000.00,34500.00,11,1,1,2,CASADO (A),Nenhum,N,0.00,0,NULL,16661.67,20399.82,Nao
321985074715,44,M,5000.00,SP,14.0000,180,2021-06-30,221,200000.00,230000.00,3,1,1,1,OUTRO,NULL,N,0.00,25,741,229565.16,2281.92,Sim
322017594715,40,M,10000.00,SC,22.0000,180,2021-11-19,159,160000.00,184000.00,24,17,2,2,CASADO (A),Nenhum,N,0.00,0,NULL,181222.84,16566.77,Nao
321978297715,44,M,9500.00,PA,16.0000,100,2021-05-31,80,70000.00,80500.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,28,833,82005.66,819.00,Sim
322071299715,80,M,2000.00,PE,20.0000,160,2022-08-13,149,80000.00,92000.00,1,1,0,1,SOLTEIRO(A),Nenhum,N,0.00,14,406,97386.78,484.96,Sim
322010796715,24,F,3000.00,SP,21.0000,80,2021-10-18,60,35000.00,40250.00,25,8,16,2,CASADO (A),NULL,N,0.00,0,NULL,32090.50,11467.08,Nao
322045117715,55,M,8000.00,SP,18.0000,100,2022-03-28,85,100000.00,115000.00,3,1,0,0,CASADO (A),NULL,N,0.00,16,468,116193.66,3570.00,Sim
322072993715,25,F,2900.00,PR,20.0000,95,2022-08-23,80,40000.00,46000.00,6,3,1,0,SOLTEIRO(A),NULL,N,0.00,9,251,45601.46,3105.42,Sim
322057891715,43,F,22749.66,SP,22.0000,200,2022-06-08,225,400000.00,460000.00,17,3,4,1,CASADO (A),Nenhum,N,0.00,0,NULL,467180.00,27062.06,Nao
322040162715,27,M,4500.00,PA,18.0000,70,2022-03-03,60,45000.00,51750.00,6,1,5,0,SOLTEIRO(A),NULL,N,0.00,14,406,49519.67,4732.76,Sim
321999640715,26,M,1900.00,MG,24.0000,36,2021-08-27,15,10000.00,11500.00,2,2,0,0,SOLTEIRO(A),NULL,N,0.00,24,708,12404.83,715.40,Sim
322077277715,26,M,3100.00,MG,17.0000,60,2022-09-13,49,30000.00,34500.00,3,1,0,0,OUTRO,NULL,N,0.00,11,315,34244.45,1802.97,Sim
322009595715,52,M,2000.00,SC,19.0000,190,2021-10-12,185,100000.00,115000.00,2,2,0,1,CASADO (A),NULL,N,0.00,21,617,119574.43,736.60,Sim
321999029715,21,M,1950.00,MT,7.0000,80,2021-08-25,64,30000.00,34500.00,3,2,0,0,SOLTEIRO(A),Nenhum,N,0.00,23,680,31090.06,1203.75,Sim
322081667715,47,F,10000.00,SP,20.0000,200,2022-09-30,227,150000.00,172500.00,4,1,2,3,DIVORCIADO,NULL,N,0.00,1,11,179401.18,2277.04,Nao
322013902715,50,F,5000.00,BA,19.0000,190,2021-10-29,185,100000.00,115000.00,3,2,1,1,CASADO (A),NULL,N,0.00,20,589,119191.62,1104.90,Sim
322085651715,35,F,1800.00,SP,23.0000,36,2022-10-21,28,10000.00,11500.00,11,1,9,1,OUTRO,Nenhum,N,0.00,2,41,8703.55,3911.48,Nao
322027879715,54,M,10000.00,SP,17.0000,36,2021-12-28,19,6000.00,6900.00,13,4,8,0,CASADO (A),NULL,N,0.00,9,251,4710.39,2733.14,Sim
